,preco,marca,status
1885,887,Ceará,FAZER
1886,888,Ceará,FAZER
1887,889,Ceará,FAZER
1888,890,Ceará,FAZER
1889,891,Ceará,FAZER
1890,892,Ceará,FAZER
1891,893,Ceará,FAZER
1892,894,Ceará,FAZER
1893,895,Ceará,FAZER
1894,896,Ceará,FAZER
1895,897,Ceará,FAZER
1896,898,Ceará,FAZER
1897,899,Ceará,FAZER
1898,900,Ceará,FAZER
