,urls
30,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=bYvBBg4H%2BFvbZKyZ6DHduK8dZfE9QmzzEVwd0YX2HGlDmenC8%2BuIedHOWYaNZSJ85oj1wQ9BkE0re%2FxyIOty8Z4UG9YpTSDZYsqpS5OFv8lyU3qZIQYOT4HYst6udn%2FjkrKKc%2BtZMl0%2B92KfcuW%2FSuyN1i9YRnG8pf1%2BDkImqMH3O%2Bm%2FK6mv4WWhqXip%2FMeMAhTJDyEy0tcl96wwqZFM0z0Q2654BqbEgjZIAt6GlIhxm2MdpGk01QyQrroWTuTkoE2bIgWBFfwx5OqIstJQpq4PInhwG0mzMNqBsYbavk%2FCGiW9Fpmft1pUY7xIn46UolFNlAw%2FbQ%2FJrh87A3YxyHzrN0rverPbM%2FqdiXXmNoSqNNnCAeug%2BN5Tk3A2%2BlyjI8OHxcW1SuyIHq%2B0FbtSiaUU8cq9RFjZjdqakmM0LpC2uy2ioNDIN2BuQLDuSzcvMmKVnQkvsV7KyNDyVo09vYCL4gJUGiyAz%2BLX3ENyPhqU04Z7sWOwz90gaQVdAs6ltQLas8kegGglliY26GMhIw2RTpGQkErVdOlgx5jqo6PaXhWUALQ2DXWO2FhcziS%2Bvjc1Tc8qXZUCzWYvhTYY8biN0lqu76w5AjCCyHqfC7wXvjHQocP%2BPywNp%2F%2F%2Fc24wukym0jgEuo3Rj01OYsFKj9SPpXx85FmRi5519NAejqy1KV2X6h1dnfYpLZK5oN6ZGll7DBFdDc5KE6Tj%2FD6clXPzMOM3OSUZTidDMVgvO26YhhQ7mZylbsiWiPXnJWm1j36KL8t3eeJxuJEVRpeeSFjCbAHa7yVVHsPHkKtWHxdqj4ywb6f%2F9uBGf5SO5TYhQT50j2wjd2hJKaK%2BueattctHFqZZRiSUOEBlKPrzDvJdi4CVyrJ%2Fa%2F5SSapSTxTL3le58%2B21kraJ4YRM%2Bq%2BU3X7xZp54tHf5HmyhK7pUbsnua7Y%2Fc1VEaEQBA3ZqrNTKIZY93%2FU%2FAT4qnSxizYh0VuCnsWydNyQKcFF9nWx31UY3YbMba2aq5eLKvM6bavD9EeP%2FMyQmAQHth0Ic2BfO45hKI2qgncqTENNCWk9PVWnZc62aSpRdpeLzl%2FMDJCOymSFUfgCH5Jln7DDnStLD5gWF%2FoDIm3ZnRrwKEwS5PVETxo4luR1i6bLZbjSgqfziEz%2FUhNBaM7%2BPloXJT4eFHols8JiW5vmAag2P3XPd4PSa6Mi6Vc07vkpubQ%2FqlKv2il84ft7lD3CCEGvlL%2B0ebN3AW7IslJiGvCkod2%2BK1ZFcpkKtYJo5M9AQSxeeCItS6nJ7CZzYfGODCvBGQjJbGeqh%2BPTK6PdH25KxZUhwzJQlLwByN2%2F80Aeg6OwseJGcm%2BhTo8Kpm7kPd4RnNqrouGZJZcxjqr1snf%2FGr4ku2nbhm4VyY2TXoNvVDKm%2FQp9gOyZbuAQEGLJgXDUIF%2BCN8hHX9laHnyBdX15dmAKEfxz3LmvWVnL0t9s%2FI%2FWNqTxJFkwCZaS6RcY3VKZFaP%2F9tRGmVk6cLmxHYOAZfjkYaahdVC41%2FgznvC7mEzle4qOwEe8rrcFLVvlJmf7bV6x%2FZLFVwUvTsq%2FtXFJCXLqDABiXGnHPElzZj4N2uNUBGckNChL6gVwYKyIfkmKqTuEGKOmeKVxs%2FXSFviZnAfPrTQdZ4yr%2F%2BGvvghyFDCfsN8w508hwb16KMbpw4R6Sz8%2FU7OGdDBDRQEk8aTNg7u25FIDjSad5TRTmtyFDPNj4UxaIfEHPl%2F8vbvQq5qMuVIXHnChTox1KNpF6R5icLil9rJ9xcTEFJH4%2BfHsj2p%2F4PrNtCUwHZlKbz%2BjA3jrw641dOeU04%2FWZtNDQslLy7HJNpAd5mIHOaYvSJI7X%2BG%2FpG4Uk%2Baqe9N5ips2J88ukwZTa26E%2BM3dPosQsJ87aL1muODdIxmn4GFS9ZKhOI14nzNY5r6QgFek587KXzAzazLOsyHdV7OeadzLtaq3Zy6Q3XSKMlJWeAn8Ow%2FrFYiJtd0CiodLp2KTSxcnL4VPbv2PNRtsu%2FSanmRpSSid2XTcMCKpWpR%2Fo9KkdGpo3Kr6Yr3zbuPu3nPu22kM8dYmWJu0sCa8I5EzKrAsznw6i%2FPCdrFd03%2BaF3Mkad%2FzKyFeMqXToESSHyernIvBkgSXg0PRQ59FKYZgt7QdzlQCaglSnzG2a4q7oimd8aZJpPsN4KZUEBOznIcpeoQuNk%2Fq4gy8h4G7DyxuNOz%2B2tw%3D%3D
31,https://produto.mercadolivre.com.br/MLB-1495291331-bico-injetor-monza-ipanema-kadett-efi-18-20-alcool-novo-_JM#position=32&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
32,https://produto.mercadolivre.com.br/MLB-853473012-bico-injetor-gm-corsa-10-8v-mpfi-gasolina-1996-17123919-_JM#position=33&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
33,https://produto.mercadolivre.com.br/MLB-706576008-bico-injetor-monza-ipanema-kadett-efi-18-20-gasolina-novo-_JM#position=34&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
34,https://produto.mercadolivre.com.br/MLB-1836194278-bico-injetor-azera-33-v6-2006-2007-2008-2009-2010-2011-2012-_JM#position=35&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
35,https://produto.mercadolivre.com.br/MLB-1514868694-kit-4-bico-injetor-ipe019-fiat-dobl-18-16v-promoco-novo-_JM#position=36&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
36,https://produto.mercadolivre.com.br/MLB-1276233956-bico-injetor-tucson-santa-fe-sonata-santa-27-v6-35310-37150-_JM#position=37&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
37,https://produto.mercadolivre.com.br/MLB-1408736458-bico-injetor-de-combustivel-captiva-24-2009-a-2010-malibu-_JM#position=38&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
38,https://produto.mercadolivre.com.br/MLB-1832464939-bico-injetor-effa-towner-jr-chana-hafei-0280155964-_JM#position=39&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
39,https://produto.mercadolivre.com.br/MLB-1102628758-bico-injetor-gm-corvette-camaro-62-v8-0280158051-_JM#position=40&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
40,https://produto.mercadolivre.com.br/MLB-1897072435-bico-injetor-palio-1015-fiasa-iwp065-50101302-_JM#position=41&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
41,https://produto.mercadolivre.com.br/MLB-1294329768-bico-injetor-monza-ipanema-kadett-s10-blazer-efi-gasolina-_JM#position=42&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
42,https://produto.mercadolivre.com.br/MLB-1933182818-bico-injetor-gol-logus-parati-santana-16-18-iwm50001-verde-_JM#position=43&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
43,https://produto.mercadolivre.com.br/MLB-1362788175-bico-injetor-sonic-16-16v-55568796-orig-siemens-deka-_JM#position=44&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
44,https://produto.mercadolivre.com.br/MLB-1831983392-4x-bico-injetor-peugeot-206-renault-clio-10-16v-iwp099-novo-_JM#position=45&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
45,https://produto.mercadolivre.com.br/MLB-1408243135-3-x-de-bico-fiat-argo-cronos-mobi-uno-3cc-flex-ipe052-_JM#position=46&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
46,https://produto.mercadolivre.com.br/MLB-1719861742-bico-injetor-mitsubishi-outlander-30-v6-1465a080-eat309-_JM#position=47&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
47,https://produto.mercadolivre.com.br/MLB-1380976648-bico-injetor-honda-civic-18-16v-2007-2010-8-furos-flex-_JM#position=48&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
48,https://produto.mercadolivre.com.br/MLB-1834543965-kit-4x-bicos-injetor-clio-scenic-partner-16v-iwp143-_JM#position=49&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
49,https://produto.mercadolivre.com.br/MLB-1811898107-bico-injetor-toyota-etios-23250-47080-_JM#position=50&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
50,https://produto.mercadolivre.com.br/MLB-1977416427-bico-injetor-monza-ipanema-kadett-efi-18-20-alcool-novo-_JM#position=51&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
51,https://produto.mercadolivre.com.br/MLB-1834531675-kit-4-x-bico-injetor-gol-fox-10-8v-flex-50103402-iwp176-_JM#position=52&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
52,https://produto.mercadolivre.com.br/MLB-1019502182-bico-injetor-honda-civic-17-4-furos-2001-2002-2003-2004-_JM#position=53&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
53,https://produto.mercadolivre.com.br/MLB-1787985530-bico-injetor-corolla-18-1995-1996-1997-1998-1999-2000-2001-_JM#position=54&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
54,https://produto.mercadolivre.com.br/MLB-1375850607-bico-injetor-motor-de-popa-yamaha-f50-f60-f70-de-50-e-60-hp-_JM#position=55&search_layout=stack&type=item&tracking_id=d6815641-d912-4087-a139-c6fa31fe808b
