,urls
29,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=NlACYLArFAylPc0dVGKHeXtQhynnVOsyGJUEm5VkVbi1bA52%2BModABlLpYGVrKoUibfwOJKpakR0pV%2FAOqWHYNbwTaHsaLfeR8dQlvedKBsU7V8GqrHSujXWu8EcGJhMhaWrAAvy%2BaCesD6kYZZP3FcCDOG8B7fgV2UKYADeP0fMK%2FbRsvF30rlQHl9GxVhvpDEr1iVhRurwGvHLs3qGkkChXcz9G%2Fh8lEXdIShKIDzVS453iTqQh81bEwxkTvKWRNdd8B2vF%2BWXKFCq%2FTTvQ7aPU2UgabtNL%2BfeVrRZjW2kxVdjfHGenQ42MY8TT39JZu6CsXVzxT5vy5I0NTwYFdeyia2NGfuzWPUHZ3%2FZhmOcSHFcHgDU6zCUTvvydb8l21hDnxv2x3EHvqgVP7w7Ydh0b68lE65yq0lqcdZkHiSq4ypcHFHOKqpotCEOk54%2BWupuzazRP9JUbYiV8wQIVCeb3C4BXh15lrxCJgmrnV7xX7Dy43HZ49FEJ4n7M7Bo7BYYyi0FZ5YFaxr4gyDLvf9DInW8rHHxxalfqfO7UDW6oQf48StbvLTG0wIB1kMwRNrgv0pJk6xT6PNRd5Q3kFrofQ9kBnYE8VhxEC10Xspt3E1CdF85Y0Jb6wyOfBKxBbUljNYQyBwSEYfMAqKVyRLOwcFhsLaDh7hmXxTvd9t%2BBk7z7TVBSGkKj3ScIGMdn%2BizRTsLjkVodED%2FEDtQYL86W4b6nVthE2WjpsW9MlhA4Xa%2Bc9X%2BbgEzC74tfQhYjZGA%2FLAGlU29TTFpr%2BAAAA8zdEES0lMXlyyN6inNtuQ0DE5nZzfMNyxKZQZMIkVYnxcayLVyiTwOzNstUy0X8MCynMpGofqzXvZjqMaMglzuHR8m9WrYFkFYKfxgW4EjaO5oJqqf%2BEQjlhVkT4Epkj2xcneQ%2F3WmMX7WclxruvqZJQZuOUrBJYsicGMKD%2FdrYvi6A1TIa8vQnDpOAD3T6rVkjL8KbdLjwlpXUy65TGZXLNkLfXUgfaoHnX70y2hx6KnxOyV%2BMlSiVu2uo0f1dPWPIPyjh9zdk2huFMH5JtbANa2Q%2BIWQgBGjIbKepuKEE%2B6%2F4C92RJ2P%2F75fxuZjhv5OzPANlmzYSrpAxONY65QimBeSj%2FDt5wtPQ6qOMvAEYJS9NZMpINu%2BtJLm3FJ98Lc1NVbDIOkxniW72at37oZ%2FaaKDF%2FmgFsTpcTosUeFClOcHv03IXBVtVbUza9voNdg%2BLkzqOwq%2FxMjF8gKjbJ0xcsQrJCxuly3d%2FyP2IGTL7pqontTEkXeBCj4y%2FcJXNVYxHWu4vlivb6%2B2xOvjlN7pRXXg6EC0BC4%2FFeJFONtedTcS9t%2BmLZ4r0uI%2BqQuJqTB5sgP8zjJIv4G1o6Unhv7ipTHhGBMd1hykdC9uONroudrTSAdl7q5KqqMovDtJyxDjjjpd%2BBfdechxAJRYpjqZmXkBI5Qb6fMV%2FIxKGAIsCuJYiXl%2FyZXwHv%2Fjnq%2F6CBkA21%2B%2FP9Y0RR%2FDx0RfcfCFCxbvqsx%2FZdc1P6xf4q9rKbr1unR8KDSkdsio3Rwa7zcr98Zcz%2FfIc9Z7cukupPsMXe7O1wyHa1BNC6xfCSv1rGxbjAgWnVJyQU5UlXIQ3mroGAGeOXczZCqD5AWHn9K%2F1PjKk4AJhFbelS28T77NkcTy99NV%2ByWkRxDh%2B%2B2ehu1pMfji5uLRCFYx7uJFb8UW4kjPDvk9gac4a46KIjdYnLIA2CzmDYdC3YBT8wSGBBmtYqBw1vvwyie%2BfxZL%2FsVK1j09eGZcn7IDIK6LC5eIaSWuwqyvpfS3OzdIlN8vepfRQkGDM4XogzJC5mg9uonP71Dr7MNiaLvPT2kzcJqzJHyDMlSG2YyUoGvuPCDf6AMLY7hjKD8wuVGPHQreoRLIQEIsx2WWqCPbZYUSS72myIQOh%2FeTHeLKpXQKnbAKp6FvmFgiJP5FV2qXsiPZGl5ROrgSS%2Fu6bZ8jZkVU6T3DzkKYPDD1g%2FeAHCUDP71TLt2c%2B2lWeC5rXFWRCjVPAyIqXZEJN8QI%2BemrshaYfMwm6lmpFk5y%2BZTrne1ABgx7ABgq42UAhA0upIIuQpU5YyvlhcMU3jOSrechXu3MZ%2BIDJB8LhDju0%2FXSCGBEA5vBE4%2FLSQY7aTJUjW6i9S632IXgMDybPoXSzWLroZh%2B5G%2FehxlwKnY%2BctWBWW2i%2FA94e8nGqfiLIVSez7WzmhNhHqw1QV3SSG%2BdVjChNXB%2B
30,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=2ACXqS0CQamcWrTyuAdJ5osAPzOkhXMApu6CAXo6jywonlsmrjbKQDDPI8X8fFNEAVAsfO3IL3nIhsPzL69%2BYrpOV1ZPnGLqs3xkky1FrK62ReEewNG9P2n%2BpUIccMm6GlBiX9FF6dFyYyfwaquOrueq9XbAiqCvI5NadX5jiWMmq08lseRCwPeTG2%2FJG%2B4f31MnoD%2FbCLzTt7dWih2zOgVH9MrZwZCg1V7KXfBmjAI%2BW9Brl1SJoBKHzQSpWeGZsRwG4ddJz%2FCeACSaGR2qRxT3T4eIfhHoyIlII6a7gEAcxEED1v5igo3BO6qLQEGJ7jeXuyKwXIoI9RMEC0pfa4wj4lozZttW1iOQY6X9NASrBow0nXAfo%2FSC2l9AisWL9vD2zoiZ3yH48VpoxSf9r9JKIQ%2FAdHWEPK6toUznCQ%2B9nKXoLKU17%2BqtxB2UxGED90f%2Bor8fXC6ZIZ%2BkfecPtQR4stqFpPzu%2Bfxh7BpYqOMXnjKKS0KB4ICuZG6UR%2Fi61jliVpPufYMl7%2Fpiead0Ey4iuQwpMID2gcoVd5U%2BBp0zO8j8W6dgcees0paN0oomcFQjZPpTmxWvRm%2Bwc2R%2FdwgG1hcxojopNGI7VxBYO%2B1dX9tF5cMVpjg1yukJWiu1%2FS%2F6HLWTRYc2Y2PBppRXuGbeg7EzrhcPe9FKUf4vNYOvF2VXlwz5DIORUCT%2F9ZAnNHJJpeRLcT%2BdNWeVON9IIrSlJT63SP8%2B5F83X4IuSVUZF4dyGu8dVaHtQNYvGBpLUBpCcIrBK4TtcW4fEZEGZ%2BHjVupuU4spLmgW09Ii%2FnZeG5%2BzTt4kHsHa7W7fGE%2Fx%2BPBIOsStMnGgeYBaEc28PgEtr50sHU3SAiI0kmI6hmhewS5f8lvzFWEdvJ8hCY1RhOHv52G2gmhgFY3HImw7ktpmiP55JeeKUnx7OUGp5c3jpZ5f4ajhStbjjTo2eoxdHXt%2F12ed6bhetXP6H1gOFUaIoiL8PdQESNfqCWFUkml3MYuNPuioVo%2BqdwvczHdpRG8%2FDhwYRwSqd8vduTwySN7GNT4zdgv1bw%2BaILRcAt%2FHjUqQFSrYl3IBJ53%2B1A4qEgvXhwH9xh3hbH3wuNASOe%2FOwhVVaURWamUPayeVa4X4RkAYssKcDPgSt2Q%2FBACavtT8ZVQ387CzTgEi%2BZ47cxenjuIFhMGgBDc%2FIH%2FZm5eGk%2F5vzBc2PB5bdAKKzrXwq7nsGR3DFQh%2FZhq%2FaUG2HQTs7%2Bv5ETZiG%2FvQZ6O%2BH9oExBsMRZkzlUYV1WhP5ceg02FGvS4U892Q8pDBlsgAbo37KV%2FBomH441bXSlCh8ww4re9xYwPQ2A1xQj1nFiJnVqbMrNO05cckVBSckUgnbN3mpMMGoU%2B7cClWkTQ6IExwn%2FbnYFAf%2BJkmsa9%2Bw159Lwm7R5EgrRbONMA1o0ETFj%2FiB%2FCsBZZbIZTfmKrknNDjal%2BjJqPeM7eOTqSRgX8ZbZsapHQUp4qvI8Ji19xDKaWw7WcpeBBlqt%2FG3xG%2FYmmW%2FdegtQeRVQXX3pvZK%2BUgG8VxabdPnydUjjuBg3chaQ7I4FYKRHFzy3UmWeIVpxiUO9ofolM82zpqIrN57rG9%2B3x76xUNDIaI5n1FOT27y06l72YpjDMXz0WOv%2F3zqUn2DXqpZDUKrxhUMhAqUKfx5hPKmbdV5ZFozZojyymk50fzTwrp9qSrRjjFjZV7RoVla%2B1QyS4cCw0xoo3KtRtUo6RI8QDH6xzI97hkEFdRte%2F7cqJg1u34h6kYMmH4W0YEXSAJBmCG6s5Kbg7PPAobryCwKf4EthTzS0%2Bmicx8hyXneYElcKk1qpR8NfEv2ezXPLDqr1f4LQiQyZErqGEm2Dqg72fGNcKSzRi473ZlYmHd5r5t6k8bSlwbHgAvCOA5aGyLjsNChHFajBAk3zspWbx8xV%2FgbAsMWablSqrAHXl60gKMb8jLUMAS0egcXkttRMeDl5uUOjjtdpwa4wZAmiOPgVJ0thhcAz3fJNglErdWV8yqnkHZOeAVer18Bdty6YSzkf7FiLK5FmbP6KwbfzOU5QcrbrvtUWkJr1M9gywpOzVPoWPX9IfBXjScogAzQDeYWeP9JWG9UawUccoeugKtRpLzT%2F1WrvnIUCfHLR5DREttDM5AU0K2c4CrA3XWBNKfyr%2BBQjtSNzB4hsn8%2F50BbY6XAc8iIdA6FU3o1AF4PFQy3bMgxNytqqrfF8XaUweiogM%3D
31,https://produto.mercadolivre.com.br/MLB-1179633415-bico-injetor-toyota-corolla-16-16v-0280156019-23250-0d030-_JM#position=32&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
32,https://produto.mercadolivre.com.br/MLB-1798947588-kit-4-bicos-injetor-gol-parati-polo-classic-16-18-iwp044-_JM#position=33&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
33,https://produto.mercadolivre.com.br/MLB-1102628758-bico-injetor-gm-corvette-camaro-62-v8-0280158051-_JM#position=34&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
34,https://produto.mercadolivre.com.br/MLB-1495291331-bico-injetor-monza-ipanema-kadett-efi-18-20-alcool-novo-_JM#position=35&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
35,https://produto.mercadolivre.com.br/MLB-1181516723-bico-injetor-hyundai-santa-fe-27-v6-2007-a-2009-35310-23600-_JM#position=36&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
36,https://produto.mercadolivre.com.br/MLB-1170312195-bico-injetor-fiat-tipo-16-0280150698-_JM#position=37&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
37,https://produto.mercadolivre.com.br/MLB-1862985602-bico-injetor-42-lbsh-volvo-0280155968-original-bosch-_JM#position=38&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
38,https://produto.mercadolivre.com.br/MLB-1933182818-bico-injetor-gol-logus-parati-santana-16-18-iwm50001-verde-_JM#position=39&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
39,https://produto.mercadolivre.com.br/MLB-1833866179-kit-4-bico-injetor-volkswagen-polo-classic-97-a-2002-iwp044-_JM#position=40&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
40,https://produto.mercadolivre.com.br/MLB-1816454847-kit-4-bico-injetor-sandero-clio-scenic-megane-16-16v-iwp179-_JM#position=41&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
41,https://produto.mercadolivre.com.br/MLB-1193570808-bico-injetor-toyota-corolla-18-16v-2005-2006-2007-denso-_JM#position=42&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
42,https://produto.mercadolivre.com.br/MLB-1816468857-kit-4-bico-injetor-renault-clio-peugeot-206-10-16v-iwp099-_JM#position=43&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
43,https://produto.mercadolivre.com.br/MLB-1404216329-bico-injetor-up-golf-tsi-virtus-polo-audi-a1-04e906036ar-_JM#position=44&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
44,https://produto.mercadolivre.com.br/MLB-1821963642-kit-4-bico-injetor-fiesta-ecosport-1016-8v-flex-iwp127-_JM#position=45&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
45,https://produto.mercadolivre.com.br/MLB-1517691172-bico-injetor-ecosport-new-fiesta-focus-16-18-0280158238-_JM#position=46&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
46,https://produto.mercadolivre.com.br/MLB-1798949143-kit-4-bico-injetor-iwp024-gol-parati-santana-18-20-novo-_JM#position=47&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
47,https://produto.mercadolivre.com.br/MLB-1848026046-kit-4-bico-injetor-scenic-megane-logan-duster-iwp179-_JM#position=48&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
48,https://produto.mercadolivre.com.br/MLB-1908286215-bico-injetor-ford-fiesta-ka-courier-10-13-motor-endura-_JM#position=49&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
49,https://produto.mercadolivre.com.br/MLB-1834553839-kit-4-bico-injetor-gol-santana-saveiro-parati-iwp024-_JM#position=50&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
50,https://produto.mercadolivre.com.br/MLB-1895551997-kit-4-bico-injetor-palio-siena-14-8v-tetrafuel-gnv-ipg002-_JM#position=51&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
51,https://produto.mercadolivre.com.br/MLB-1267712898-bico-injetor-chevrolet-captiva-2011-2013-original-12634126-_JM#position=52&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
52,https://produto.mercadolivre.com.br/MLB-1276233956-bico-injetor-tucson-santa-fe-sonata-santa-27-v6-35310-37150-_JM#position=53&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
53,https://produto.mercadolivre.com.br/MLB-1854272899-bico-injetor-mitsubishi-pajero-tr4l200-triton-35-v6-iwp218-_JM#position=54&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
54,https://produto.mercadolivre.com.br/MLB-1726631129-kit-04-bico-injetor-palio-siena-strada-brava-16-16v-iwp001-_JM#position=55&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
55,https://produto.mercadolivre.com.br/MLB-1316500209-bico-injetor-up-tsi-virtus-polo-golf-tsi-04e906036ar-novo-_JM#position=56&search_layout=stack&type=item&tracking_id=d788fe50-2e07-4a6b-b4a0-a8b824838e2e
