,urls
29,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=kRmpT9Ic19jMUr6O3ooQ%2BtL1jzvNoUWF%2BJldr3BIQtP1p4bFnyKTfyiteNXLCDGNUKca%2BNjPbU2UVJGDy5w%2FYlFCJQXicrI0jommd5YgDHdYwTi9wFacxNIxadR4Zux9to72fVR86BAvnB7fp1441%2BRsswdTjNuPNELbFiPab7gEbd%2BRXkgAUWr8Svez06ZUYgm3tEZhKMrf2XtKXPJjO6Qv8ewMvP5%2BjIFDmm%2FQajal7NRDV%2Bb0eBpQOwdvVDKY7q8UpLFJoYFsCxakK3wdwPq3X8%2F9HSjG9QrWpXgFSVxZc3LWgOeh3258UJgs38sFMsqCvSS9q7y%2FIfuxqyXSQDRiVTV8vrFpHmgtwj8asT%2BkoxoyAN4bRwKnStH8ArzTw%2FVNUGkuGTfvSfHnM6L7ShT2PqZPxKEi2ETowrYXFPuA88j2evGhqT9Ad80jI5XXpQIf8HcuCyq%2FViVLMLHqUVxB6Q3Vl943BoMuhKnrAwG5qy6E327%2FxvEpaaZmX2N250mCrHb%2FzjDagcKm5qjGLo0WQnsx8O82EvriLAPXTXYxPmRcaRzB%2Fn8%2BHyfodTK5yTGJG9EzKcJkdZJmYFV6r7TUn%2BZuOOnrz5QWy8nCtpleZay7XEwHPvS%2B0iD5slUae5O7RCw9hKopB7JF9tPq1etCyG3cwId9rC%2Fy91wXlxGTxSwIggbh0CXlycnyCZvAhCW%2Fxm5i7c%2FKjZHwX1hjDMOs6suFul%2FLXHjymIwgV%2Bh30IXwVrx1KeVM%2BXgrdaMwSdfQr7sC516%2F%2FpaQYbpZBUx7puA57JGacX5YS%2FY9jWfu8TIIk1qRTOGCqjmhk5ULCMzXlm4TusvSEbOGLDezQYzeQE5ZH3TJoqUlE6Q0c88L3iqV5XMMGYlt3cUpBTwZ2baPUGPG%2BZ5MP5O2tkT2o5ssX6n7XGV%2BEoKSd0PuoFfSaPVul%2Fv643xGDq6pPepIVpETXHIvYgEwiiJpxYv5Gy6tUpbrdOUeaAt62bgiqVgVfFtG6FHrE%2F1w6JluKgvLS39FAd2NIyaEfqG2hozZHh0eAd6rDPhWqS3rQs5391%2FA9W0IPjnOaDfqtbkNSa%2B2tZ9ePeKn76eoEkjNWV%2FCgJF%2FutgeXMR7pR7%2BcQOFlXKzwIqlvMQhqzCQbnO%2Fx7kWCFohuuvaSsQdtEKnVT1P04XHB9VCVFMikG1xbbvTMJD6AUkuRMvI8WEtBMlt5Vgz1m5odXeiD3D%2FR9w7Az0LrGVlPWta0LMrl7aR7Zj3AO7PK1jU3dsOuCu6qP%2F%2BxOHqJ9K0d7WjlKCERbrsJjALl7L2oImABGtllYmy1ppP0Rh6Q3Sv7V5I%2BHoSRggZAlqow6xJV2%2BH52VqgfZjvgHmua3zlITvnSl9c1WJ533ziAg9C4InaaYCvTIwrFkZPXw7n5bqcO%2BZcf7%2FRVcMeKmk6USATQWigIIVqukLwUd3Wu%2BIZLIAtZMpo63Gf5S7%2FZ%2FmmNkmrhzZl15wQ80TE%2B4tr1axgkPijTsMz4WIC6XzmcCILtPqjyzQG26r8%2FPRPLIWZD6ahhSEXSFIag8yDKBZKpqeIQEdvdnprpOhZdF6TOvlT3Gi6ZwPMtwZk32ZjSYs0%2F0onYIKEFox3hozSdaUC7pMJspyjH9EIJRf2iM4q3gnRtiUTVFeFxnLhM4kV%2BoEa5J%2B6fgpXq8XqO8zNO8l026pBUKYEwyJVl5MkzuJNGqh2AeAl%2Fcoii69c1Yfn%2FR6vqMnSwZzijWFRciQhLuFgNhbo2ezalhaEcipLfOg3IhGZa5Fi5UcvcVL3Yu38Nq2Cs4SVlKlOVKjuIqhJkPJ%2Fhp6Yb63ZtjTuaWJDuqhxBixKN6rJ4DF5VaEYGH%2BLRPHvvBSYosSaDWYSUupnMwCyqQAcciJHqkg%2BwltKLHzZEpzTTV4BkXEhEeL6oxmL1m5mZVM16z4zpH%2FmI9iaGDKYBHez0HNeclTtCikoPCQbMm90QfRb%2FY4YL28862mf9V0Prnb1f8b2MYik5laJJ6MOOJ3w6S8P8URP2oxdoDErUglsuepdtJqwSQOnuRuhMT8J9NNsALcCsTbChW8x92MeuJBHjELTXLaMG07GWnWBLeZv2kW3dehHbccpJ7TKCe1CXuzhltGQLsABS2ItROCB5O6QFpN77W7H%2BbNwmHAG27p68xctr%2BqQLqMKsGT4o1Ri%2FX%2FGUpDI7hpGAblH2XFMST7rufEZt1UsceBN1mtdslh3NwF3S%2FkNt1ipx1e
30,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=SviV6%2FGWl%2F%2B3Q8yT2T6W3jQJl4j3t%2FiUVBC0u%2FlAJAZb2PYDnyT4j0XMkJBr6Nu7KOLkaEy3ECivzIqxjKlod28p5GgL7Iw6hGppsYwU6PT3GRuMBT2ALdIX2sIh3zeJxRb9dAG5qinve344o5s2VCQQ8hHcNVlBXPqaHpgJ3FymBIj8dgHJWB50Ss7Yhc%2BuRh%2BxoEW%2B3R29T9Ph89I81xqBdQqYfQiRTBgEFXzXJIFtBLR8XPcnEQnjS4AFACR1IVnV4pObwtfT391A%2BCje8ayUWCEHIMPEtcJKYs2YzJ9RCQJ6qxsT65GTKEEPz7yLOK1B%2BlSGz2M4C9H6L99Xbg7902c5QrMF%2BRvYgqRltAvj%2F5Da6i%2FYhlejjZn7q9S8e9s392lLInWxTZnQ5p0%2Bvi99emNgvdMJg3cfg6TbbPO3NUAGKaVVY3nJlQ7aQGCR0s8LZAIGQwz%2F4FJXgGyIiMvpDCeHuEXAGIyifZWbMK51b%2B0P09IXWHf3bzjou311fjUVelwSGaRHmh7ktLq52JDGjA4VuOG9GBbQPybhWkSv5XOTJNrBico%2FxVOIW%2FbD42mA6qW08TWATnVvXir3MY%2FI%2Ff6AXiRzGBtM%2Fth52whID%2B0RWRTboiBSlsm1a%2BCAfZMRXtXBqEWtEt9diUeo73sjwNOU6axERDSnMM5pRW%2B395CpHYLkLFPD3qIRj5Vz7mFNp3UnsTpg6pWSGLgnfM5lgLN2xkkKrl0E1GcOV416Cm2FzmdMhdLuthchYwaH2LjT6JRG%2B%2FmKGJR3uSNZ9oxrdkESvdRzOb9OcAAEjbZ5RH7VgQCHqHH0XYUhfjrNkanSSjgX%2BlK8V5FtcC4KJ5vIrjQRMwe%2FJ%2BjYhMwufXNkPNYurET8MdCWvdgbYcih3s%2BL62t34BwNbjAnZMZSy5cdkyX%2BXZL56E92AGPfFB%2FZAmFvM12PZpGLb7e1Jg6JD6jxXLQ6OFUaErWqSnvFclJ1yTeF0Jf%2FV2NjGArEzFgsEkh6vC%2F%2F2LV4iv%2BmjPHJMNnxGibcx4VLINZ7aW1j%2FdkgVDzVJaIwB1FfFqmrttZHSYdEZtijgBYYAo1THC7CtEmUcqR8LwwRk%2BiO5oQduLMlID06U9oj8uKzkG5V8cCKvKeUZT56ulwO8jcbB94jKQxsUyGu35auyJtp4yhoXOuvJ31AhYpZzYUBvJIG8j9F39PLxbEwsxALGLfcT9EfIDOG%2FgiwX%2BYh0lXmqKxllpQpDFEMf%2FWU6zK16d3e0pFI%2Bg7NjlF%2FfXig%2FFrXiZyeepcpHAh6R6xdeXVrZe4GApeOacpHGUAR65SUbQo9b7YTb0v%2Fcl68Cj6FmAkW2sgEJJErQqtHvKqho%2BJEcTAd%2FYZq8RccZqkcsRDZpKZZaL07YfqYT43J9kmz0beaOCxKDCVG0i7E%2B08OU6ypvNCRQt6IhIf7EEziUAdUxjM4XhtGYEOlpfhwuIbw3BinFZ18v3lUTJaVful%2BcaMbVP7kpsZ7Xne4RwWJhlSN%2FVaAbCp0547LEHBC%2BS60X83yYHHxI6s0f%2BLyylgVHX%2Bi%2FuBHc8V%2BcWFv%2BEsGDYwAnE6kuxmMxM2O43lEBkjyJZuWprIlcPqYNXwn2lEwADfh1PyqZEFhNA4%2BMbkbvxUtoVB0EbHQ%2FtlS1beWtgc2qAD4xW%2BaE363JjiJb2ma3O2dcCyZ9bd8YB4RcmEaAlGU2XzzA5WRtzbnBA%2FOBb4SliB%2B7Gl%2By4knaBMAzCH4NRlwfjr6TGC3ttMlhiscmCGaLcXTueH7v41s9IEhVfDePFcEMIZ8r%2FP8eNLsu8KrFw8zgetSd5TQyUDM7%2BVcCCU5jHtdf8SioOrWIJOrg4trST00U6%2F6bTIsIoj07x7GrmFurI83Vztw5iNJVA%2FPbCS9w%2BI1kvt%2BkGbhmKe00EqpdwWnChiZ%2FqWacOaH24VlTwxnaC3CEnDJwsrstZDUxhorcv64pYTPMRHhpmRvlr%2FcNo87PzOgjGmansJ%2BgWq6tYqKXa%2FUSzkwixDAJqRWU20ZBpaCkXeoMKH7%2BPiJxXhABmt0Ixn%2FwoZNdAXsWGECt5whP83FAgWSGYh%2FFyfgJAAGPQXfzbt3adTM2GJXoC%2Fz%2BhDKduu11fKve7souqj6%2F2efaOrX49f73hfgS%2Fba6avWG22AXahuVnYUeBUqhNV%2F2QAE1MbUfscg8YjLSrED0%2BK0xq7rKposR8nZShe8UjYrtBxkkg%3D%3D
31,https://produto.mercadolivre.com.br/MLB-1932005095-bico-injetor-corsa-efi-10-8v-gasolina-1994-a-1996-icd00106-_JM#position=32&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
32,https://produto.mercadolivre.com.br/MLB-1391383731-bico-injetor-fiat-tipo-16-ie-monoponto-renault-clio-16-8v-_JM#position=33&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
33,https://produto.mercadolivre.com.br/MLB-1873085722-4x-iwp099-bico-injetor-peugeot-206-renault-clio-10-16v-_JM#position=34&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
34,https://produto.mercadolivre.com.br/MLB-1854272899-bico-injetor-mitsubishi-pajero-tr4l200-triton-35-v6-iwp218-_JM#position=35&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
35,https://produto.mercadolivre.com.br/MLB-1102628758-bico-injetor-gm-corvette-camaro-62-v8-0280158051-_JM#position=36&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
36,https://produto.mercadolivre.com.br/MLB-1833866179-kit-4-bico-injetor-volkswagen-polo-classic-97-a-2002-iwp044-_JM#position=37&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
37,https://produto.mercadolivre.com.br/MLB-1179633415-bico-injetor-toyota-corolla-16-16v-0280156019-23250-0d030-_JM#position=38&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
38,https://produto.mercadolivre.com.br/MLB-1834553839-kit-4-bico-injetor-gol-santana-saveiro-parati-iwp024-_JM#position=39&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
39,https://produto.mercadolivre.com.br/MLB-1798949143-kit-4-bico-injetor-iwp024-gol-parati-santana-18-20-novo-_JM#position=40&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
40,https://produto.mercadolivre.com.br/MLB-1870216627-bico-injetor-baixa-audi-a1-a3-a4-a5-a6-q3-q5-s3-tt-tfsi-novo-_JM#position=41&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
41,https://produto.mercadolivre.com.br/MLB-1495291331-bico-injetor-monza-ipanema-kadett-efi-18-20-alcool-novo-_JM#position=42&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
42,https://produto.mercadolivre.com.br/MLB-1787985530-bico-injetor-corolla-18-1995-1996-1997-1998-1999-2000-2001-_JM#position=43&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
43,https://produto.mercadolivre.com.br/MLB-1860497152-kit-4-bico-injetor-gol-g4-g5-10-16-2009-2010-2011-2012-_JM#position=44&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
44,https://produto.mercadolivre.com.br/MLB-1378785470-bico-injetor-up-10-tsi-3cc-flex-04e906036r-bosch-original-_JM#position=45&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
45,https://produto.mercadolivre.com.br/MLB-1517694324-bico-injetor-original-new-fiesta-focus-sigma-0280158238-novo-_JM#position=46&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
46,https://produto.mercadolivre.com.br/MLB-1832464939-bico-injetor-effa-towner-jr-chana-hafei-0280155964-_JM#position=47&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
47,https://produto.mercadolivre.com.br/MLB-1375013158-bico-injetor-azera-33-v6-2006-2007-2008-2009-2010-2011-2012-_JM#position=48&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
48,https://produto.mercadolivre.com.br/MLB-1517691172-bico-injetor-ecosport-new-fiesta-focus-16-18-0280158238-_JM#position=49&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
49,https://produto.mercadolivre.com.br/MLB-1862985602-bico-injetor-42-lbsh-volvo-0280155968-original-bosch-_JM#position=50&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
50,https://produto.mercadolivre.com.br/MLB-1864475748-bico-injetor-s-10blazer-22-mpfi-98-a-06-bosch-0280155821-_JM#position=51&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
51,https://produto.mercadolivre.com.br/MLB-1193570808-bico-injetor-toyota-corolla-18-16v-2005-2006-2007-denso-_JM#position=52&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
52,https://produto.mercadolivre.com.br/MLB-1813865582-jogo-com-4-bico-injetor-gol-10-16v-mpi-gasolina-iwp041-_JM#position=53&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
53,https://produto.mercadolivre.com.br/MLB-1836194278-bico-injetor-azera-33-v6-2006-2007-2008-2009-2010-2011-2012-_JM#position=54&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
54,https://produto.mercadolivre.com.br/MLB-1868830250-bico-injetor-marelli-fiat-palio-siena-brava-16-16v-iwp001-_JM#position=55&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
55,https://produto.mercadolivre.com.br/MLB-1848026046-kit-4-bico-injetor-scenic-megane-logan-duster-iwp179-_JM#position=56&search_layout=stack&type=item&tracking_id=902b106b-1b77-423f-a6ef-d59ae161c78b
