,urls
29,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=zBd2AAkU88MP9zCkJ9GKYWeQBQk%2FmLientXWBNCkk1pCG19%2FQR6ShYWbN1TZXwOPqaTl8s%2FWL%2Bch2nLdj%2FdwhZioOcqZt7hDuHwtZym89gDMPD180yY%2FAepnecwtE0U65ozPOTtG2hJaEN35WxUQH%2BKejIweIIzR2wFCE1O5oAvpUITB%2BuyVRQKWvgXOS%2BIBvEY5X9X31XVG91kSFryTqwEDIQm1dJn5JhFzUymlbiZHw%2B6HpCVt9sV2gsrLzHf%2Bj9%2BKz%2FPSppvGRZFxYGWjS9fGRL6nrpnNT%2Fs4oiU4nM%2FaOH80F%2FMDWHMfztmyXtfPziu8eMd%2BLgGy%2FHMe9paBnQZg8CPWSva1W23SLqZoysDUu0GOD6R%2Bstw4owMGYtiKc28r3dpztHQ0Mq7xxk0Nl1Pw1oETUB1CqV9pjI2kpsQN5apxGV3e8Cr1IRbi4PQ8SjA%2FhIoTQZpOTSETlczIY3U4ATvMAMspEJkdSgoRVNyncLzUIFjbQOKD1EhYRSLPq%2BZNHxMwXpPU1xTapjJR8xyDkr6kwlR9DUeBXYa7uIH%2FAbaFaQjGH8Sf4vWnQ1GNxvnpISzTfojVbU6o1H7PjPcAftZKxnXKGf6b8aMsuon03%2FCdRwPiZ559uHYbh%2BUplslBGI%2FHogqqqIQsmnUSRINkMAmtCa%2Fxc%2BJ4f0pC1nNrEEH6GNsMZYRgwKEWEbKdooCRQEWLxel9Oo30w736rGSkCOE5I0ve%2BZLTfZorT%2B8M5mzEO4ACDVT3n7KGx7f9IDLc9MYe6Qx%2Fk1f2rnDpHWC%2B%2FVpFtWjYQs0Q%2B2izfF%2Bcbog9x6v9DHD1JgqMK8r%2FwT2AF%2FQmjkC3NpbKFdUmcvDinEMugfmMwiLhcbxBeeRk9945bcpC1UmjC041tmcyeerB710sRno%2BI0zhH5SHB72bdWnEh4PeGujQC5tu%2FtjVGq%2Fpa1YM3G%2FSwihXbFLh%2BJmV5GqZ%2BV2%2BN5FfIhDf1Q3xbR3JXf1IfTGt16AyMZMhIZUzzqOxDhOEJNxFdLz9kBitE23Lvh6hLqjqre3BpCX%2BxG%2BNwQnFeHdQpCE3wocZxArcn7otsm0Du%2BecISInGsr1t6KPWtsRiaGitk0f2aX%2BLtzWbPB4e%2Buxf%2BNhhwWUyilcZWBX8P8GJAlqwd6eyaXCnS72mHZBCFE1uBgVolO4Ll10z2hMyPuI6DRYYHj7j6irY7y4Bc7QZKTklxmFoEHF2QnBNQ5aZuOv7%2B30pXC0OjVvN6m1ee%2FkU3lJIn3PJMPHROwmQanIca1oPyexsEfu9CvEYke%2FIgUlDf8nkY%2Fu%2FjxhuQqgEXA1C5b0NhlrhCENITttUlcft%2ByWQxVtfwQRkmYgVueKn51nCSsPcSzLnIsa9mK3szkMSSxas8b%2BxoOIUWY1L8s9DCOe7YSAdAwxeXdGl%2B3M%2FfuHEN%2F8u4RPFgHJZUw6yKyvL%2FplqNKGED6QbV13%2FP7IDvIQbKl8xLoVDRctOk0p8PnQukFx%2F97SSS5eZJaCBlV2jQUOha7n4JoW1Dv1HLtHRf878y8sXD3vd0Md7x4AmGMayJ8mSxMYXTGU9pDtmzGyUjRu5IICv1xTmkwoZijhI3z5yQkJrH8%2FlV0cRgYLViclShgIHIJutsj75cwLQo0Gem2t7USYQQQEelUQwxiRCSldRQrMV%2BwzsvMufxahZzSjbUK2yWFwus6MXU5XQzQcatt6owu0%2FLaYVVpReGyt1t6OvI3DTS87MRyZ%2FX0%2Fuo%2BPuD7OyaazL%2Fus169YcZMrjMMwMkmVwUMhP6etAq31wXNc6jFxzrQnlAiE2HBVQZmvujQj0PeozWEkxuDW6W9nB1hMptyhL%2B2p%2FISQOnokQmemUaOmWBhk0sCXd3irST5VtJ4T%2FZ9UevOd8NyDFHldSII1%2F8KT72JqoS1B9LJkhybvv2F9Us5%2BjCRLbPzvnKJ0oEDeM9mSqBUqle%2BT2GMJa2WkgzVsr4doCfOtTVxd6Hij8dQXWbkIytgmE8TXXCWiHdWbbjfyZI7snJodKmV%2FSksIao%2B%2B5cvKhbxZdYT4wyyTbPVzxuGHm6McXhIQvtyzwuswjhSJJwqN3T4FPr9K5yZVjbGLivT0Jmh6y7gG24BYqMReWMbQW5uSoAe3Es5Kq7JFMSKwtJYo2qwdNuT2S%2Bia%2FXKHXQ7gyLTCuzoyVA1%2BCiiSRSCFOMUWjOAFHXpmNaaTKvZJZr3eATo5U1%2FKeQ%3D%3D
30,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=sKSdlle9RY6VZxEr7rbSmxjgB%2B17i8G8NmVBDlBq4czigkt4SJaL0FEXPRo9Z07OS6nkcC%2FE8sKxByy7%2FA9v9jos1Gn1ZHQT7PyRhDNE48bFY%2B6EGVCgXdlQ1ne95wpgUiUmkraIBqKvLRZrKSrOPgodbV%2Fgt2PlpxtYD%2FxKY33SrtnwuUhBHat%2B03fHvWghtWIzIkuZReASktSjl7IziBGF6gMa7Zq2VQD356nfZoXqJKwyFVg4on5sxkiww%2BiJdOktAiS%2F%2FRCyX2yPqQ7l3jQB9bYzw4N6tCGsuOLOiUoJgsPWc65Sisa%2FURDVw94m1cXyNktWI%2B%2B7T4C53NY6JYl1OrMn3lLEFB%2Fis7fCwKLdKE2QH1tcVoSZE6Jhpvh6leSze%2Fmzdujsg4OGnbS9M6G3VFCLLzj27ItyIYbXtpYTjiU%2FUYRBLDycnMjgBI%2BaHkwsiptykxocFF02r%2F6gtD6rRYhTh7G8mTQ2Gous3LFmBxyutjOMT39QdLnmy3bwS8VyYhxpPFehDNW5%2FANNZNMBHqofIpqXcy3YolfvuFkf%2BSKXYQ5BJSi2uMVk46lQ%2FuWzcl2DuptHVzFAFpZUb1RUN0zWAZdfFOaEzH8pJSde6esur3hYorxwf0Y1Smozn3WsoAoaPuAQ7Dp78JWmt4LZAQtgZ23Ab0Y20%2FWijgcT4u1xxF62z6gQrP5RDkD4yUz5tY%2BkEcZb3uLNETlMQbip%2F1mCeGwKOWEgHMzB2ONNfp7%2B4bGDhwwrVsNiN6jGmK54Svaic9s5abJ0HvdDA0HuSZRNiOpayun1nM8PAlYqyi1Z0LTSGLBbtAaWmByrdp1cJ6FkYe9U492Q8pOx4jMN%2F6H1Wc88xUcF53PXECCXM14b%2BFxpJno3k9qy5mXJRWSqcPN0zQQtHYfedjndsMrlZyzkZ41wlQGkdj0imD865PUgHWNyiHjQ%2Bl0J8H%2F39rG5NE2xU6vLaXjTuK%2FOGzm93PD7dDSwL1zJkQbI8xyG5pkDHAvbG0JtfUqSSSsFyv%2FQwP2MHHMrBFfdaxcfpfpxzl8MYdzBkJBry5Rb5v9zvCen5VL%2B6MIbIVf1fbocn9qR9dxndRhXEoNKrfj7riVFZsgvY8PlocMBGlg%2BVHPTxdRidMcEv5QgVH1yvRTVYiSMl7Aq1Sf%2FJn2lGSE9Go6mkMajI%2FVMj%2FUqlphcJGak5f%2BD9MOA4Lkq874ZIQvyEgwqOtW4i2yySOVdvBFSwuKMmFMrjH8YAkX%2Bqggq0t4KiQIuqmajr4flhHTXRwLI7StBieEmVjiKyRSRwzFf8nT%2Bi5rFYkgSSsxGjD4%2F9rImwH0Dg2GZnVzG5hS9Z%2FYTxLGWrSisjH%2FL6CVXKKsem8UQbgYw%2B%2BnbS76SAi8qqXqnuQHBLVnzb1J202C0UHmcnYEAz0QcUQjsbLfMZjr4qmC%2BO64LcvIyTU8V87FIenxR2UCYFR%2BDM%2Fnt9UoqILsAW0JLsaw6f%2BnAeRQHex6tNO0RTVdSNng4zF%2FCEiSK0M8ucs3HvZWQJbqvQpR8khWWYFum6%2BhdI52i7wUn1AnHl13ixST0kCuV5d6HOIC%2Fw1Npfg2ytPKoZVi2U2C8huwvz3DU9%2FbmHhf15txvsIrQ%2FUQogNCYXxPO05sx7oyZvAJcGQcLd7WaSOLQC9%2Bx2v%2FIZhP%2FZlTxa1t22EM7TBcKLKGQLFkpWLbx%2Bk9kyjjPlfd6m8mjlX1li6zXVbNouZSBjvAVWS5a0eD%2FqlHpHsLdtIOa9doeqynvy%2BcYng3PeeGKI6mRudX8tRx3uyzM9wNdyZj5VZbpf2UCe5o2J3l2VfiyD7Sfzc16zXbBqWOQO%2BuPeJk5XbE0i5IcmjtwWUJvUp1QbR6NuNYjGIlfQawvZ%2F6lZnUgLlVL4i1WuoHhLz08gMRN1W7fSjQ5mJ9AKG8aZRNLty6ooUvpTayA9TfgGoIjbif4wzoLcPcHW6nn1N4jLvNeqXHDePk8kD9LPTaKjj0s%2Fy6GzasXe6zpOEHTc6CqQMs56%2FyZRanMxKQlyFiGl1VHjTIa9Gy5kTbky7c2UP46cgKVYTxVtcBEKVdLjqgvo4qgyZGskRmcnBN2KwVBqta2iGcxmFGp9LzMBynGJ04rD8nNbFBQml2O4Pnl0LNMgg8r68OZEZPKOxPwyy4JH1%2Bqz2zZJepyk2PWB%2BrhKl70ftOqNzxvXdn5LxgpZ4l9iG1XMYCdxk7m7Fs%3D
31,https://produto.mercadolivre.com.br/MLB-1179633415-bico-injetor-toyota-corolla-16-16v-0280156019-23250-0d030-_JM#position=32&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
32,https://produto.mercadolivre.com.br/MLB-1798947588-kit-4-bicos-injetor-gol-parati-polo-classic-16-18-iwp044-_JM#position=33&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
33,https://produto.mercadolivre.com.br/MLB-1102628758-bico-injetor-gm-corvette-camaro-62-v8-0280158051-_JM#position=34&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
34,https://produto.mercadolivre.com.br/MLB-1495291331-bico-injetor-monza-ipanema-kadett-efi-18-20-alcool-novo-_JM#position=35&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
35,https://produto.mercadolivre.com.br/MLB-1181516723-bico-injetor-hyundai-santa-fe-27-v6-2007-a-2009-35310-23600-_JM#position=36&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
36,https://produto.mercadolivre.com.br/MLB-1170312195-bico-injetor-fiat-tipo-16-0280150698-_JM#position=37&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
37,https://produto.mercadolivre.com.br/MLB-1862985602-bico-injetor-42-lbsh-volvo-0280155968-original-bosch-_JM#position=38&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
38,https://produto.mercadolivre.com.br/MLB-1933182818-bico-injetor-gol-logus-parati-santana-16-18-iwm50001-verde-_JM#position=39&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
39,https://produto.mercadolivre.com.br/MLB-1833866179-kit-4-bico-injetor-volkswagen-polo-classic-97-a-2002-iwp044-_JM#position=40&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
40,https://produto.mercadolivre.com.br/MLB-1816454847-kit-4-bico-injetor-sandero-clio-scenic-megane-16-16v-iwp179-_JM#position=41&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
41,https://produto.mercadolivre.com.br/MLB-1193570808-bico-injetor-toyota-corolla-18-16v-2005-2006-2007-denso-_JM#position=42&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
42,https://produto.mercadolivre.com.br/MLB-1816468857-kit-4-bico-injetor-renault-clio-peugeot-206-10-16v-iwp099-_JM#position=43&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
43,https://produto.mercadolivre.com.br/MLB-1404216329-bico-injetor-up-golf-tsi-virtus-polo-audi-a1-04e906036ar-_JM#position=44&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
44,https://produto.mercadolivre.com.br/MLB-1821963642-kit-4-bico-injetor-fiesta-ecosport-1016-8v-flex-iwp127-_JM#position=45&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
45,https://produto.mercadolivre.com.br/MLB-1517691172-bico-injetor-ecosport-new-fiesta-focus-16-18-0280158238-_JM#position=46&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
46,https://produto.mercadolivre.com.br/MLB-1798949143-kit-4-bico-injetor-iwp024-gol-parati-santana-18-20-novo-_JM#position=47&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
47,https://produto.mercadolivre.com.br/MLB-1848026046-kit-4-bico-injetor-scenic-megane-logan-duster-iwp179-_JM#position=48&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
48,https://produto.mercadolivre.com.br/MLB-1908286215-bico-injetor-ford-fiesta-ka-courier-10-13-motor-endura-_JM#position=49&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
49,https://produto.mercadolivre.com.br/MLB-1834553839-kit-4-bico-injetor-gol-santana-saveiro-parati-iwp024-_JM#position=50&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
50,https://produto.mercadolivre.com.br/MLB-1895551997-kit-4-bico-injetor-palio-siena-14-8v-tetrafuel-gnv-ipg002-_JM#position=51&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
51,https://produto.mercadolivre.com.br/MLB-1267712898-bico-injetor-chevrolet-captiva-2011-2013-original-12634126-_JM#position=52&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
52,https://produto.mercadolivre.com.br/MLB-1276233956-bico-injetor-tucson-santa-fe-sonata-santa-27-v6-35310-37150-_JM#position=53&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
53,https://produto.mercadolivre.com.br/MLB-1854272899-bico-injetor-mitsubishi-pajero-tr4l200-triton-35-v6-iwp218-_JM#position=54&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
54,https://produto.mercadolivre.com.br/MLB-1726631129-kit-04-bico-injetor-palio-siena-strada-brava-16-16v-iwp001-_JM#position=55&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
55,https://produto.mercadolivre.com.br/MLB-1316500209-bico-injetor-up-tsi-virtus-polo-golf-tsi-04e906036ar-novo-_JM#position=56&search_layout=stack&type=item&tracking_id=3bcefd1e-0adc-48c4-bc0e-14864d654ff6
