,urls
29,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=WskBqCm2OmTvBsvD%2BwQS%2BUuVntH7LLAd5l1c%2FbytC42jwStqcHs5XkFSVe84mk5Kp3j8pIdrv81QSxX4hbFMB%2BFXTRkIs1AVabY4F6aiWbL3nGgtFzWOFskKugSHFYhGu%2B7BjwbdydWksHk14pk8ijnDRKhrsS3rxsGiozDL32ESNSDyVLEMfqtWTDBXt2lZEGPJv4SNs19kHTfkdyMkfyh1XjJ5h2yI6YlX%2BfM0p44VBKd7evR2SzTNRSVkP2C8XlwlgEfwxNE6O%2Fb5NWuSgiEFrU%2BSIKOxCnjRgDOvXdi5xgtKMstGB%2F1Br3%2FcO6BjrBMdlbedVRaTkWlj1jbH0CgJ%2BPxEUZ5TtQfU7lPXdY3Iay9BIWFRzi84uYgWhc%2FIcmyegvz7OTtc%2BBO%2F5ASg2B5VQaRtkABS8OgnQYfxiIZRJfdqy6L5mXiweTwBzo2bd8Ha99ehXKbqXDXCpd%2F4sTFWof0usuEecMsDlryPAPCBBE2nVejJPNGOH2Puueq91vWMyQsX1pGfn2Qs70Yw3geV%2FNQlhSQJpOdRDAtL%2FCuwD8mmJzR1n6BzwzXNHZxJ%2FSw%2BR2QRzh9Izxgoi9QAFV7VpfQelGSZnAFZ0hQ%2F13uGhE5W4NLVkGKUlwS36AGHtqIpOAEvxFT%2FWnM%2Bs7LObOG%2FcjKyPHqa2A0cXYhUDKl0BY%2Fbcd3zC0PMZWYhIa5aO38NaOUId40xpuPudwce1lJ0LhuvKWdX8BBfq%2FD1YrTMlzZlKXs4vJdpDiFC%2BBzyy%2F3%2Fp50pjnolcYcK84VD5NjXZGCfjadD1upNtSPM1SVnCl0E%2BuNHXDbMdlIzQj%2FlaQjyTAgnAkLymqXvRQ%2B1RJzFNVjveVT8XiAqWJ3CRpKTKHnvRyly%2B3ld7Aeonko5TKMspliNcksvmo2ZDb%2FNWC8KfNDa7gdkhk%2ByAYyl%2BBzFWdSqnlH%2FDVVO0Ga7KZ2wYV4xlZmlks4YhVR1ZpnySjFpf58A8DIVVKA12mG8AqibR6D5Qw%2Ff3oKGvRpJd6AkIryZHwWX71cX7KO9t%2BQEhUONqYgWIbRkruqbirqEuP626EWbxvRQe8lSpD3r3D0933tC%2F%2Fs%2BFiStstEzW6RPKgKSrc7u02spbnMk6qOv9C%2FYjAF9gOI2lW7%2BuAXIM4Zx62zWWak6vQMUsQ9WvdIuHpKHffUNZAC9as52OVLU2mjmpOLvh%2BxRoV6n9eaO96ev6GhiX5VRlgZQt5NP5JAITgNMdgFAuRfg%2BsoityBbv09uCbjsvNG8DWXzCKYatjiykVH0c0hJc56IZ1Jvayi5HX7N7%2BBFr2%2BZJ5rqALjdLaL4mEvVOeW0FLiolNnQZkOhYMf%2BDIg5WhjPSt4V5ZaqMfZw1DXakRtI6ADmLM0Q428qC9FwrMCODrzpRClkRgmaR0Z5nRq%2F0Jq0w4qJGyjXE1LDJkA86LgHSA3iSSsDjnoFfXdxP2MzeQ2Q3YHeVFK7zbo5Iw2j7K5YdihaVbESRkWbNeM%2Baz6rvk0DVaiUMxcbwT1QzWM1uzJBpjEafIGhTYztHYaCBWE2izrkIA%2B%2Fv5sLSuzTmAO9NYwnfwa6dILX5X17bR%2B55uEJdksAG9a6Tu4k9ZCzheZzk72HyisWIlJe%2FrKEbNiXxBtARQTpj3gHyERHZe8m3jGy64HfxAMUMykP5GgtiEz6e0OJlvvoqKASEADWPWTFUWpFSbh4ENFacu9Ie7BAFuQ0HfuL3UE1wsfUsXt7yJ87jbo%2F%2BlZD0H%2FVgrNqV1reJ3A5hPfyGBx0enQZwoB7BxAaoTKSXoG94aV2L1nbeOoTGf65gZ4kwh6UbLggMH2sXb%2BvZIHPmIbvrwa0IASc94hOaizuymb1WKCHkpHd5uyRqUPxh4C0bH2VMDgglsbkAh64wXRdLM5W9zeynKtsHZGHWdJQACHJUryloW1AijWzEznyIzm67MUO9fMonSllOpS4VIVE1tdPFUDDdvWEREVzNRL0gxRdeD03cb3V5PEOvrZgUel4zQmelGDWcNEtPIqwSqIi2eajWx8EkkN1so2syuNBBQgHhCs08iO8%2BXbIFxbn0w7da%2B%2B4vWf6Z75mbZZ7I%2FPBbE5qkSZP5bqUUwCLC4kTKmJx09Kw7cmaKdlNRX0V%2BTOG5iyLWDePW0K0Nuw9juokoVKDzlbbCmXK0Td6FlUuJuKInN1uJg%3D%3D
30,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=k181fv7JfQR4egLewxR5U%2FDc5BehShaYvWjyXdaajc7QxdHBFqiT5ETTlhvSRHIjyCyWuKf7FJ%2BQGpL%2BrlM1lgzqzNdQvCjTicbZm42U5gySYy1rgAEyAl5P3iKKjAJaIaNTNgQAg0rgmtEFZyQhN8Wd3lV%2BFW2Rw%2F5W8hEmdV6LZyIsDvsMjYvteZQSaqpaji0dBxLSrYlsOLHt6RYgoJyEn9y%2F7xv1%2BE6FaLYHGSuASYN%2FrA423qjf6ylOPhEbFsIMZ%2FGY51bO49tlseh7DBwBEQvwjBXvnorn2clPSj94t20Ez64H4anGH7Wj%2BsQRAK3GILrmsmp5MnJ%2Br3zsxQUn4rsYeIw9TC6HxNyDh9kpJKkFdd%2FT%2FKfvd%2BYRUvoBWBgM0Urp%2BLM4crEJY3s%2BYi7O4neyLlahs5HrQM%2F9NyoIWXB1ww3wF9Gq51VZg17kZXv%2FawNVQnArq9D7RE815AsLtud7%2BIEJbRSXOl3iGBiZDrqTGfhCPSQAdM4b7RAtHTt9GzudN4UHu0swZRCUEGt2cE%2FsSifTidEmt%2BjdFuOypZZsXnKzr%2FS%2Bx96aznNTh0JsK6gRuvtVxORgQfSG0hCcGzyS0PxY10z9yokeFtttZNxDhPnOZFOBkWRi%2Fjg6XfFIGh%2B5%2FfLcJtnHGJ7iJBcLxtXbHQ01DBEwGCgofgPRHqk%2Bqlv%2BD8rX6Lmux3zBj8F%2F%2FAsAgu0ET%2BglwVIhsKNeEHbC3qxZtx%2F3MBbj1jp6SEuFNKziSefaP86jN5xwXRBCaxe6yIXARbKS7K0FFLsKGc75z8ogq0Wqx1bP721UwZ%2B26U8cI0vI0KRPQuVg1RaqjF860IqXf1E%2BuHFPIW9AYT33G7GQfxrLiKprVBjQH69Rg1QqxYW2kn2iyZ%2BnUeUQXqKgGrBYCbDNPOVf77neNbSvVs7XnwT7t3RcbZfBROT%2FTRYfeQ2Il4ooctb2FQniSU3Y7680%2BvgpilyCR9KfD0uay8PjUWOhUlUii3yiYGVU9R8lm3VY5vW463Apg7doHcv%2BwssqWT8Rxt3DMhImPjOQu48bIay8yHvlgmvEmTIagc9SHTV7BfnhgC3F4abAb%2FStqrtxibezurgaLn1nKmzG3ENwDlLcT8I097BMrBXAH8W1mUHPrBRCGEGvPlTVYLJ3pu6gY%2Fw%2Be%2FEjPQX1mwizcErsZcGTIb3s92mFrk%2F28YNS0GNspLoduldeH8A3QGUQcqXXjDpWepxZm5ucMD9QYq8HCPD36ilp8w8BLNAHAKC2j3NMRMl7LB9c8hgZY2uR9QbSpQ%2BGNPzwh1LT2i2sPuWGIyiN%2BWo%2B9Z12sUkkdu5pEnCEO44IchwVPwIkzLy6DfmERUKZnpKkjwAaXLJnMSCYcmuTPimR%2F9PQBW908iI0tN7Q59RZSQpOs07zzoErkfGPCev3zjgXcFoQ%2Byk%2Bh98bvRaV%2FyNTuvHkEF9vHSXYrlkzrpN7JK4y2nGoXAkvm0ymgXHAN5AUu2pJbUWTjEOuN0ePSGl1u8Yup0RwIiOyHl7TybsrT4fLAl8IqsPSx2YyCL0bU8vPpbN5orEhNZJ90R%2FManSt%2FdNeTMokMsKNDkyYyqTHjVKZdBJ6W5k5hJ5b5ACMDwbsDWUx%2FTihPQWi3Nhh0OE4YuaVuHFSKg%2BZ2ADSu4SUcjlhzKprbhQqRGHT1mPvpDqrKyB7XQfIq5WlmratTmuqxOUfgkFJzABEZ9MlCa7vgnLHgu%2FQiQt2zY0OeIPKKgpCguOoJWJo1Yl3JLmPompOk9rp282tdpKtEzR9ujYC%2FgcunV03KOZqV9q0qYNKEcaFGCfZaJN8ZVCj1WXHTygK7z8c4uZ%2BA2qaPFPPl7Y5AybHXaQ7y8%2BcTypeLoDOe2GLUut4a%2FjjkpwdqB%2FXT4chuotf%2F3gFxlYLEjo05Ddw4BF6knMYYihHHIBamAWipJ6jm9L2OTBl7AmkGgm4Sq8t%2BrnNW5jieZIqPaiedZoatM97ZPBEQelZmy3b2WFXifByJTt%2Fc1xmdJR%2B1aohtvTZASK6g5y65BIFqWSpjm3oPNcglVUlMdicQ3s%2B8u1vT%2BlLbWBJpPzV41X36AhaLE%2Behx4NTeAyIRaQFtag%2FN7vx58KM1ftsiXuJ6GLYNL3QxoYluui2NSepfKzaYS4WGKlO8axOMy2y28VPkkQUbMjD%2F%2BhdbL%2F
31,https://produto.mercadolivre.com.br/MLB-1102628758-bico-injetor-gm-corvette-camaro-62-v8-0280158051-_JM#position=32&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
32,https://produto.mercadolivre.com.br/MLB-1351751023-bico-injetor-corolla-18-16v-flex-23250-22090-denso-_JM#position=33&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
33,https://produto.mercadolivre.com.br/MLB-1179633415-bico-injetor-toyota-corolla-16-16v-0280156019-23250-0d030-_JM#position=34&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
34,https://produto.mercadolivre.com.br/MLB-1170312195-bico-injetor-fiat-tipo-16-0280150698-_JM#position=35&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
35,https://produto.mercadolivre.com.br/MLB-1833866179-kit-4-bico-injetor-volkswagen-polo-classic-97-a-2002-iwp044-_JM#position=36&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
36,https://produto.mercadolivre.com.br/MLB-1495291331-bico-injetor-monza-ipanema-kadett-efi-18-20-alcool-novo-_JM#position=37&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
37,https://produto.mercadolivre.com.br/MLB-1933182818-bico-injetor-gol-logus-parati-santana-16-18-iwm50001-verde-_JM#position=38&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
38,https://produto.mercadolivre.com.br/MLB-1514868694-kit-4-bico-injetor-ipe019-fiat-dobl-18-16v-promoco-novo-_JM#position=39&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
39,https://produto.mercadolivre.com.br/MLB-1848026046-kit-4-bico-injetor-scenic-megane-logan-duster-iwp179-_JM#position=40&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
40,https://produto.mercadolivre.com.br/MLB-1834553839-kit-4-bico-injetor-gol-santana-saveiro-parati-iwp024-_JM#position=41&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
41,https://produto.mercadolivre.com.br/MLB-1362788175-bico-injetor-sonic-16-16v-55568796-orig-siemens-deka-_JM#position=42&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
42,https://produto.mercadolivre.com.br/MLB-1411428402-bico-injetor-ford-fusion-23i-2006-2009-0280158105-bosch-_JM#position=43&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
43,https://produto.mercadolivre.com.br/MLB-1868563670-kit-4-bicos-injetor-novo-fiesta-ecosport-iwp127-_JM#position=44&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
44,https://produto.mercadolivre.com.br/MLB-1832047009-jogo-4x-bico-injetor-palio-strada-uno-10-fire-10-8v-iwp065-_JM#position=45&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
45,https://produto.mercadolivre.com.br/MLB-1733125560-kit-4-bico-injetor-gol-10-16v-parati-10-16v-gwp041-_JM#position=46&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
46,https://produto.mercadolivre.com.br/MLB-1019502182-bico-injetor-honda-civic-17-4-furos-2001-2002-2003-2004-_JM#position=47&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
47,https://produto.mercadolivre.com.br/MLB-1391383731-bico-injetor-fiat-tipo-16-ie-monoponto-renault-clio-16-8v-_JM#position=48&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
48,https://produto.mercadolivre.com.br/MLB-1276233956-bico-injetor-tucson-santa-fe-sonata-santa-27-v6-35310-37150-_JM#position=49&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
49,https://produto.mercadolivre.com.br/MLB-853473012-bico-injetor-gm-corsa-10-8v-mpfi-gasolina-1996-17123919-_JM#position=50&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
50,https://produto.mercadolivre.com.br/MLB-1868667735-kit-4-bicos-injetor-palio-siena-strada-flex-iwp003-_JM#position=51&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
51,https://produto.mercadolivre.com.br/MLB-1831983392-4x-bico-injetor-peugeot-206-renault-clio-10-16v-iwp099-novo-_JM#position=52&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
52,https://produto.mercadolivre.com.br/MLB-1833097096-bico-injetor-monza-ipanema-kadett-efi-18-20-gasolina-novo-_JM#position=53&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
53,https://produto.mercadolivre.com.br/MLB-1024887172-bico-injetor-verde-kia-sportage-20-16v-gasolina-0280150502-_JM#position=54&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
54,https://produto.mercadolivre.com.br/MLB-1834543965-kit-4x-bicos-injetor-clio-scenic-partner-16v-iwp143-_JM#position=55&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
55,https://produto.mercadolivre.com.br/MLB-1977416427-bico-injetor-monza-ipanema-kadett-efi-18-20-alcool-novo-_JM#position=56&search_layout=stack&type=item&tracking_id=849ac1e3-aab0-422a-89a6-3b813472c5ab
