,id_anuncio,url,titulo,preco,condicao,qtd_vendida,marca,modelo,numero_peca,status
229,MLB1077756648,https://produto.mercadolivre.com.br/MLB-1077756648-sonda-wideband-1-fio-pre-catalisador-volvo-_JM#position=40&search_layout=stack&type=item&tracking_id=4081c7af-fb02-4d87-86ee-9a61c481cb8d,Sonda Wideband 1 Fio Pré Catalisador Volvo,"R$296,93",2 vendidos,0,Não tem,,,FAZER
230,MLB1074287233,https://produto.mercadolivre.com.br/MLB-1074287233-sonda-wideband-4-fios-pre-catalisador-chrysler-_JM#position=35&search_layout=stack&type=item&tracking_id=5e388ff1-7317-41ad-a1c7-7ebafbb64351,Sonda Wideband 4 Fios Pré Catalisador Chrysler,"R$297,93",Sonda Wideband 4 Fios Pré Catalisador Chrysler,0,Não tem,,,FAZER
231,MLB1074287380,https://produto.mercadolivre.com.br/MLB-1074287380-sonda-wideband-5-fios-pre-catalisador-toyota-_JM#position=39&search_layout=stack&type=item&tracking_id=5e388ff1-7317-41ad-a1c7-7ebafbb64351,Sonda Wideband 5 Fios Pré Catalisador Toyota,"R$297,93",Sonda Wideband 5 Fios Pré Catalisador Toyota,0,Não tem,,,FAZER
232,MLB1080775819,https://produto.mercadolivre.com.br/MLB-1080775819-sonda-wideband-1-fio-toyota-_JM#position=40&search_layout=stack&type=item&tracking_id=5e388ff1-7317-41ad-a1c7-7ebafbb64351,Sonda Wideband 1 Fio Toyota,"R$297,94",Sonda Wideband 1 Fio Toyota,0,Não tem,,,FAZER
233,MLB1080804829,https://produto.mercadolivre.com.br/MLB-1080804829-sonda-wideband-3-fios-mercedes-_JM#position=50&search_layout=stack&type=item&tracking_id=5e388ff1-7317-41ad-a1c7-7ebafbb64351,Sonda Wideband 3 Fios Mercedes,"R$297,94",Sonda Wideband 3 Fios Mercedes,0,Não tem,,,FAZER
234,MLB2001232022,https://produto.mercadolivre.com.br/MLB-2001232022-sonda-lambda-vw-passat-021906265ae-_JM#position=42&search_layout=stack&type=item&tracking_id=dadd0498-c474-42b3-a88b-238d2c3d8eee,Sonda Lambda Vw Passat - 021906265ae,R$299,Sonda Lambda Vw Passat - 021906265ae,0,Genérica,,,FAZER
235,MLB2001230287,https://produto.mercadolivre.com.br/MLB-2001230287-sonda-lambda-pajero-0za641m1-_JM#position=46&search_layout=stack&type=item&tracking_id=dadd0498-c474-42b3-a88b-238d2c3d8eee,Sonda Lambda Pajero - 0za641m1,R$299,Sonda Lambda Pajero - 0za641m1,0,Genérica,,,FAZER
236,MLB1080800209,https://produto.mercadolivre.com.br/MLB-1080800209-sonda-2-fios-pre-catalisador-acura-_JM#position=42&search_layout=stack&type=item&tracking_id=0d64aa82-46cd-4dfd-97e3-18906804ebf5,Sonda 2 Fios Pré Catalisador Acura,"R$298,94",Sonda 2 Fios Pré Catalisador Acura,0,Não tem,,,FAZER
237,MLB1003498339,https://produto.mercadolivre.com.br/MLB-1003498339-porca-da-sonda-lambda-coletor-downpipe-wideband-inox-304-_JM?searchVariation=32957001802#searchVariation=32957001802&position=13&search_layout=stack&type=item&tracking_id=b5c8f850-97eb-43d3-90e0-35200ca4ccb2,Porca Da Sonda Lambda - Coletor Downpipe Wideband Inox 304,R$32,7 vendidos,0,FULLPEÇAS,,,FAZER
238,MLB1077841711,https://produto.mercadolivre.com.br/MLB-1077841711-sonda-original-2-fios-pre-catalisador-mercedes-_JM#position=5&search_layout=stack&type=item&tracking_id=f25e1925-a225-495f-addc-6cdf1f62d387,Sonda Original 2 Fios Pré Catalisador Mercedes,"R$345,93",1 vendido,0,Não tem,,,FAZER
